AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;RSIE;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2017;CAS-77202-T1S2Y3;1;1;20170606;6;2;20170731;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES; ; ; ;11675395;0;1;PADRE/MADRE/TUTOR;12830631;2;9827; ;COLEGIO IDOP LIMITADA;13;131;13109;LA CISTERNA;3;3;5;13; 
2017;CAS-77204-Z1B1T5;2;1;20170606;6;2;20180103;13;3;GESTIÓN TÉCNICO-PEDAGÓGICA;CLASES DE RELIGIÓN;OBLIGACIÓN DE ASISTIR A CLASES DE RELIGIÓN NO AUTORIZADA POR EL APODERADO;171304462; ;171304462;16661359;0;2;APODERADO/A;5666339;2;8663; ;ESCUELA PARTICULAR HERMANOS MATTE;13;131;13101;SANTIAGO;3;3;2;13; 
2017;CAS-77205-K4M9H2;1;1;20170606;6;2;20170831;6;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);170600544; ; ;6962166;0;2;APODERADO/A;3987216;1;2454; ;SAN FERNANDO COLLEGE;6;63;6301;SAN FERNANDO;3;3;5;6;0
2017;CAS-77207-T4G7V6;2;1;20170606;6;2;20170628;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;17539830;0;1;APODERADO/A;5768920;1;24825; ;PATRONA NUESTRA SENORA DE LOURDES;13;131;13110;LA FLORIDA;4;4;5;13;0
2017;CAS-77209-B8F6R5;1;1;20170606;6;2;20170718;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;21235177;0;2;APODERADO/A;8237289;2; ;109433;VILLA MARINA;5;56;5604;EL QUISCO;8;6;1;5; 
2017;CAS-77210-N1L5P8;1;1;20170606;6;2;20170614;8;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;22491894;0;2;APODERADO/A;22060578;2; ; ;OTRO;8;83;8313;YUMBEL;99;9;2;8; 
2017;CAS-77211-L6J2S6;2;1;20170606;6;2;20170607;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;2910107;1;2;EDUCADOR(A) DE PÁRVULOS;2910107;2; ;120605;AILIN CREACIONES;13;131;13118;MACUL;11;6;1;13; 
2017;CAS-77212-Y2V0L6;1;1;20170606;6;2;20170616;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;25846306;0;2;TRIBUNALES;18887751;2;16488; ;COLEGIO ADVENTISTA MARANATA;7;71;7101;TALCA;3;3;2;7;1
2017;CAS-77213-N1N8H1;1;1;20170606;6;2;20170718;8;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE ESTUDIANTE HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO); ; ; ;15747098;1;2;OTRO TIPO DE CIUDADANO(A);14322225;2;18111; ;COMPLEJO EDUCACIONAL GLORIA MENDEZ BRIONES;8;81;8107;PENCO;3;3;2;8; 
2017;CAS-77215-R8B9C2;2;1;20170606;6;2;20180619;13;3;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);181300197; ;181300197;8813008;0;2;PADRE/MADRE/TUTOR;5984882;1;31158; ;ESC. DE PARVULOS Y ESPECIAL;13;131;13108;INDEPENDENCIA;3;3;4;13; 
2017;CAS-77216-J8P0Q4;1;1;20170606;6;2;20180619;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;181300183; ;181300183;1576692;0;2;APODERADO/A;13262853;2;9629; ;ESCUELA BASICA ALIVEN;13;131;13131;SAN RAMÓN;2;1;2;13; 
2017;CAS-77217-Y3T7T6;1;1;20170606;6;2;20170623;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;2625923;0;2;APODERADO/A;3771385;2;10030; ;LICEO POLIV.SAN JOSE DE LA PRECIOSA SANG;13;131;13126;QUINTA NORMAL;3;3;2;13;0
2017;CAS-77218-R9V3D0;2;1;20170606;6;2;20170615;13;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;23347737;0;1;APODERADO/A;9738986;1;9720; ;COLEGIO HERNAN OLGUIN;13;131;13116;LO ESPEJO;2;1;2;13; 
2017;CAS-77219-J3K6P9;1;1;20170606;6;2;20170606;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;25846131;1;2;TRIBUNALES;25846131;0;1191; ;ESCUELA PAPUDO;5;54;5403;PAPUDO;2;1;2;5; 
2017;CAS-77221-P1D8X4;1;1;20170606;6;2;20170810;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;7956688;0;2;APODERADO/A;9238829;1;8721; ;ESCUELA PARTICULAR ESPECIAL CEDIN;13;131;13101;SANTIAGO;3;3;4;13; 
2017;CAS-77222-C8Q1M1;2;1;20170606;6;2;20170616;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;11201196;0;1;APODERADO/A;20279179;2;25198; ;COLEGIO SANTA MARIA DE MAIPU;13;131;13119;MAIPÚ;3;3;5;13; 
2017;CAS-77224-S9R5Q5;1;1;20170606;6;2;20171115;15;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;171500140; ;171500140;25846131;1;2;DIRECTOR REGIONAL (SIE);25846131;0;19; ;ESC. HUMBERTO VALENZUELA GARCIA;15;151;15101;ARICA;2;1;2;15; 
2017;CAS-77225-S6Y0Y8;1;1;20170606;6;2;20170621;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;2220483;0;2;ESTUDIANTE;17050785;2;16990; ;ESCUELA ESPECIAL DE LENGUAJE MAGRACE;5;57;5701;SAN FELIPE;3;3;1;5; 
2017;CAS-77226-Q4B7T6;1;1;20170606;6;2;20171226;2;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);170200294; ;170200294;19581111;0;2;PADRE/MADRE/TUTOR;16562036;2;256; ;INSTITUTO OBISPO SILVA LEZAETA;2;22;2201;CALAMA;3;3;5;2;0
2017;CAS-77227-V6M9Y7;2;1;20170606;6;2;20170608;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;2256326;0;2;APODERADO/A;17745277;1;26046; ;COLEGIO  MANQUECURA CIUDAD DE LOS VALLES;13;131;13124;PUDAHUEL;4;4;2;13; 
2017;CAS-77228-R4N9F3;2;1;20170606;6;2;20170814;5;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;170501446; ; ;21010384;1;2;PADRE/MADRE/TUTOR;21010384;2;40027; ;COLEGIO PASIONISTAS DE QUILPUE;5;58;5801;QUILPUÉ;3;3;2;5; 
2017;CAS-77236-C9M1Y5;1;1;20170606;6;2;20170619;9;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;16901556;1;2;ASISTENTE DE LA EDUCACIÓN;16901556;2;5901; ;ESC. BASICA VEGA REDONDA;9;91;9119;VILCÚN;2;1;0;9; 
2017;CAS-77237-F0D0J9;1;1;20170606;6;2;20170619;9;1;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO; ; ; ;16901556;1;2;ASISTENTE DE LA EDUCACIÓN;16901556;2;5901; ;ESC. BASICA VEGA REDONDA;9;91;9119;VILCÚN;2;1;0;9; 
2017;CAS-77238-W4Y4X1;1;1;20170606;6;2;20180102;9;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;170902399; ; ;14034510;1;2;EDUCADOR(A) DE PÁRVULOS;14034510;2; ;110704;CATEDRAL;9;91;9120;VILLARRICA;8;6;1;9; 
2017;CAS-77239-Q6V9J2;2;1;20170606;6;2;20170608;13;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PADRE, MADRE Y/O APODERADO (A) HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO); ; ; ;23265327;1;1;DOCENTE;23265327;2;25255; ;ESCUELA INMACULADA CONCEPCION;13;133;13301;COLINA;3;3;2;13; 
2017;CAS-77240-Z0Y2W8;2;1;20170606;6;2;20170710;8;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES; ; ; ;2771035;0;2;PADRE/MADRE/TUTOR;5101691;2;3796; ;LICEO POLIVALENTE NUESTRA SEÑORA DE LA MERCED;8;84;8416;SAN CARLOS;3;3;2;8; 
2017;CAS-77241-H3Z0C1;2;1;20170606;6;2;20180727;5;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;170501477; ;170501477;9453777;1;2;DOCENTE;9453777;2;20425; ;ESCUELA ESPECIAL DE INNOVACION SOCIAL SERES SOCIALES;5;58;5801;QUILPUÉ;3;3;4;5; 
2017;CAS-77242-F1V6Y2;2;1;20170606;6;2;20170810;5;2;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DE CONSEJOS ESCOLARES Y/O COMITÉS DE BUENA CONVIVENCIA; ; ; ;9453777;1;2;DOCENTE;9453777;2;20425; ;ESCUELA ESPECIAL DE INNOVACION SOCIAL SERES SOCIALES;5;58;5801;QUILPUÉ;3;3;4;5; 
2017;CAS-77243-S0J7H6;2;1;20170606;6;2;20170810;5;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;9453777;1;2;DOCENTE;9453777;2;20425; ;ESCUELA ESPECIAL DE INNOVACION SOCIAL SERES SOCIALES;5;58;5801;QUILPUÉ;3;3;4;5; 
2017;CAS-77244-Q7W7Y0;2;1;20170606;6;2;20180727;5;3;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;MOBILIARIO, EQUIPAMIENTO, ELEMENTOS DE ENSEÑANZA Y MATERIAL DIDÁCTICO;MOBILIARIO Y EQUIPAMIENTO INSUFICIENTES, INADECUADOS, INSEGUROS Y/O INSALUBRES (EJ. MESAS, SILLAS, SISTEMA DE CALEFACCIÓN, JUEGOS DE PATIO, OTROS);170501477; ;170501477;9453777;1;2;DOCENTE;9453777;2;20425; ;ESCUELA ESPECIAL DE INNOVACION SOCIAL SERES SOCIALES;5;58;5801;QUILPUÉ;3;3;4;5; 
2017;CAS-77245-W7N9M1;2;1;20170606;6;2;20180727;5;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;170501477; ;170501477;9453777;1;2;DOCENTE;9453777;2;20425; ;ESCUELA ESPECIAL DE INNOVACION SOCIAL SERES SOCIALES;5;58;5801;QUILPUÉ;3;3;4;5; 
2017;CAS-77246-H1J4Y2;2;1;20170606;6;2;20170617;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;11563486;1;2;APODERADO/A;11563486;2;16932; ;COLEGIO ESCUELA PREMILITAR LAUTARO;6;61;6111;OLIVAR;3;3;5;6; 
2017;CAS-77248-N7Q1Z3;2;1;20170606;6;2;20170627;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR LA PARTICIPACIÓN DEL PÁRVULO Y/O ESTUDIANTE EN ACTIVIDADES CURRICULARES (EJ. CLASES, SALIDAS EDUCATIVAS, GIRAS DE ESTUDIO, OTROS); ; ; ;24403891;1;2;ESTUDIANTE;24403891;2;10259; ;LICEO MUNICIPALIZADO AGUSTIN EDWARDS MC CLURE;13;131;13104;CONCHALÍ;1;1;5;13; 
2017;CAS-77249-L0J9P1;2;1;20170606;6;2;20170726;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;4258565;0;2;APODERADO/A;14126869;2;10610; ;COLEGIO SAN JOSE;13;134;13401;SAN BERNARDO;3;3;2;13;0
2017;CAS-77251-F1H4W5;2;1;20170606;6;2;20171026;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;171302630; ;171302630;409241;0;2;APODERADO/A;17204036;1;9659; ;ESCUELA COLEGIO ALBERTO BLEST GANA;13;131;13131;SAN RAMÓN;3;3;2;13; 
2017;CAS-77252-H4S9G4;2;1;20170606;6;2;20170628;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;2540427;0;2;APODERADO/A;2728682;1;10377; ;LICEO POLIVALENTE SAINT ANDREWS;13;133;13302;LAMPA;3;3;2;13; 
2017;CAS-77253-T7R8P8;2;1;20170606;6;2;20170608;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;2540427;0;2;APODERADO/A;17116697;1;10377; ;LICEO POLIVALENTE SAINT ANDREWS;13;133;13302;LAMPA;3;3;2;13; 
2017;CAS-77254-Q7B4H5;2;1;20170607;6;2;20171121;13;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;171305327; ; ;19604507;0;2;APODERADO/A;12759080;2;9312; ;CHILEAN EAGLES COLLEGE;13;131;13110;LA FLORIDA;3;3;5;13; 
2017;CAS-77256-P9T1K0;2;1;20170607;6;2;20170721;13;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO REALIZA PROCESO DE ADMISIÓN DISCRIMINATORIO A ESTUDIANTE O PÁRVULO; ; ; ;6889872;0;2;PADRE/MADRE/TUTOR;7393309;2;9217; ;COLEGIO AKROS;13;131;13120;ÑUÑOA;4;4;1;13; 
2017;CAS-77257-C4J4F4;2;1;20170607;6;2;20170710;4;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;12817561;0;1;PADRE/MADRE/TUTOR;18444306;2;11145; ;COLEGIO PARTICULAR CALASANZ;4;41;4102;COQUIMBO;3;3;2;4;0
2017;CAS-77258-D0Z2K3;2;1;20170607;6;2;20180214;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);171304496; ;171304496;17118857;0;2;APODERADO/A;18810317;2;8546; ;ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY;13;131;13127;RECOLETA;2;1;2;13;0
2017;CAS-77260-D2L2V1;1;1;20170607;6;2;20170705;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;6733412;0;2;APODERADO/A;22507174;2;1436; ;LICEO PARTICULAR SAN JOSE;5;55;5502;CALERA;3;3;2;5; 
2017;CAS-77261-G0N9J1;1;1;20170607;6;2;20170731;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;11991309;0;2;APODERADO/A;7727552;1;25523; ;CARDENAL JUAN FRANCISCO FRESNO LARRAIN;13;132;13201;PUENTE ALTO;3;3;2;13;0
2017;CAS-77262-D4T7P5;1;1;20170607;6;2;20170724;11;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;11765090;0;2;APODERADO/A;8473728;1;8409; ;ESCUELA PIONEROS DEL SUR;11;113;11302;O'HIGGINS;2;1;2;11;0
2017;CAS-77263-S7D6N5;1;1;20170607;6;2;20171220;14;3;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);171400360; ;171400360;18918604;1;2;APODERADO/A;18918604;2;31012; ;INSTITUTO CHILE ASIA PACIFICO;14;141;14101;VALDIVIA;3;3;1;14; 
2017;CAS-77264-G9X1Z4;1;1;20170607;6;2;20170728;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171301783; ;171301783; ;0;1;DIRECTOR REGIONAL (SIE);15981652;1;9362; ;COLEGIO PARTICULAR LA CONCEPCION;13;131;13110;LA FLORIDA;3;3;2;13; 
2017;CAS-77266-H0V2D9;2;1;20170607;6;2;20170608;10;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA; ; ; ;23183550;1;1;DOCENTE;23183550;2;22464; ;LICEO POLIVALENTE DALCAHUE;10;102;10205;DALCAHUE;1;1;7;10; 
2017;CAS-77267-F1C9C5;1;1;20170607;6;2;20180619;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);181300055; ;181300055;12453757;0;2;APODERADO/A;7796459;1;10262; ;ESCUELA ESPANA;13;131;13127;RECOLETA;2;1;2;13;0
2017;CAS-77268-W8F1G3;2;1;20170607;6;2;20170627;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;21123047;1;1;DIRECTOR(A);21123047;2;26019; ;ESCUELA BASICA Y ESPECIAL N° 2078 GENESIS 2005;13;131;13122;PEÑALOLÉN;3;3;1;13; 
2017;CAS-77269-C2J0T3;2;1;20170607;6;2;20170801;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;8526734;0;2;APODERADO/A;2852125;1;26083; ;COLEGIO SAN ALBERTO HURTADO;13;131;13125;QUILICURA;3;3;2;13; 
2017;CAS-77271-X7K2X9;1;1;20170607;6;2;20170801;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;24471760;0;1;PADRE/MADRE/TUTOR;19366493;1;1937; ;COL.COEDUCACIONAL PART. QUILPUE;5;58;5801;QUILPUÉ;4;4;2;5; 
2017;CAS-77272-M5R6Y5;1;1;20170607;6;2;20170627;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;24338300;1;2;APODERADO/A;24338300;2;14454; ;LIC.EDUC.DE ADULTOS JUAN F.GONZALEZ R.;5;57;5701;SAN FELIPE;2;1;5;5;0
2017;CAS-77273-M4B1Y9;1;1;20170607;6;2;20170713;4;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS); ; ; ;9010304;1;1;DIRECTOR REGIONAL (SIE);9010304;2;40055; ;ESC. ESP. TRANS. DEL LENG. CORDILLERA SINDEMP;4;41;4102;COQUIMBO;3;3;2;4; 
2017;CAS-77274-J9Y6N5;1;1;20170607;6;2;20170721;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;21151377;0;2;APODERADO/A;4414008;1;22366; ;COLEGIO ROBERT PACE;10;101;10101;PUERTO MONTT;3;3;2;10;0
2017;CAS-77275-Z7Z8T9;2;1;20170607;6;2;20180418;7;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);170700783; ;170700783;21903367;0;2;APODERADO/A;3139651;1;16410; ;COLEGIO ABATE MOLINA;7;74;7403;LONGAVÍ;3;3;2;7;0
2017;CAS-77276-Q8K2V5;1;1;20170607;6;2;20170728;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;11925830;0;2;APODERADO/A;5980373;1;26228; ;ESCUELA BAS. ECHAURREN N° 2;13;131;13119;MAIPÚ;3;3;2;13;0
2017;CAS-77277-R2B3Y5;1;1;20170607;6;2;20170703;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;20730316;0;1;APODERADO/A;15945640;1;15705; ;COLEGIO SANTA TERESA;6;61;6101;RANCAGUA;3;3;2;6;0
2017;CAS-77278-L2P8S0;2;1;20170607;6;2;20170725;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;17905794;0;2;PADRE/MADRE/TUTOR;24975946;2;25048; ;COLEGIO CASTELGANDOLFO;13;136;13604;PADRE HURTADO;3;3;5;13; 
2017;CAS-77279-K4S5F3;1;1;20170607;6;2;20170719;4;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;14224986;1;2;DOCENTE;14224986;2;13626; ;COLEGIO SAN LUIS;4;41;4102;COQUIMBO;3;3;2;4; 
2017;CAS-77281-G9S9V2;2;1;20170607;6;2;20171211;7;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;170700723; ;170700723;8037839;1;1;ESTUDIANTE;8037839;2;16749; ;COLEGIO JUAN IGNACIO MOLINA DE LA FLORIDA;7;71;7101;TALCA;3;3;5;7; 
